,IMG,LABEL
34,"[[[74 74 74]
  [69 69 69]
  [68 68 68]
  ...
  [43 43 43]
  [44 44 44]
  [45 45 45]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [29 29 29]
  [23 23 23]
  [13 13 13]]

 ...

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [83 83 83]
  [50 50 50]
  [14 14 14]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [80 80 80]
  [46 46 46]
  [13 13 13]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [72 72 72]
  [40 40 40]
  [11 11 11]]]",1
35,"[[[ 49  49  49]
  [ 53  53  53]
  [ 62  62  62]
  ...
  [ 93  93  93]
  [ 58  58  58]
  [ 50  50  50]]

 [[ 62  62  62]
  [ 66  66  66]
  [ 75  75  75]
  ...
  [110 110 110]
  [ 59  59  59]
  [ 61  61  61]]

 [[ 74  74  74]
  [ 74  74  74]
  [ 90  90  90]
  ...
  [ 66  66  66]
  [ 82  82  82]
  [ 85  85  85]]

 ...

 [[173 173 173]
  [181 181 181]
  [184 184 184]
  ...
  [158 158 158]
  [154 154 154]
  [160 160 160]]

 [[173 173 173]
  [181 181 181]
  [184 184 184]
  ...
  [159 159 159]
  [157 157 157]
  [161 161 161]]

 [[173 173 173]
  [182 182 182]
  [184 184 184]
  ...
  [160 160 160]
  [160 160 160]
  [162 162 162]]]",1
36,"[[[ 37  37  37]
  [ 38  38  38]
  [ 42  42  42]
  ...
  [ 24  24  24]
  [ 24  24  24]
  [ 24  24  24]]

 [[ 21  21  21]
  [ 25  25  25]
  [ 29  29  29]
  ...
  [ 12  12  12]
  [  7   7   7]
  [  2   2   2]]

 [[ 29  29  29]
  [ 29  29  29]
  [ 30  30  30]
  ...
  [ 20  20  20]
  [ 18  18  18]
  [ 11  11  11]]

 ...

 [[ 99  99  99]
  [103 103 103]
  [112 112 112]
  ...
  [ 67  67  67]
  [ 58  58  58]
  [ 45  45  45]]

 [[ 98  98  98]
  [106 106 106]
  [113 113 113]
  ...
  [ 67  67  67]
  [ 59  59  59]
  [ 42  42  42]]

 [[ 99  99  99]
  [108 108 108]
  [113 113 113]
  ...
  [ 67  67  67]
  [ 59  59  59]
  [ 46  46  46]]]",1
37,"[[[ 98  98  98]
  [ 89  89  89]
  [ 86  86  86]
  ...
  [ 91  91  91]
  [ 85  85  85]
  [ 84  84  84]]

 [[ 93  93  93]
  [ 86  86  86]
  [ 92  92  92]
  ...
  [ 88  88  88]
  [ 80  80  80]
  [ 82  82  82]]

 [[ 93  93  93]
  [ 94  94  94]
  [106 106 106]
  ...
  [ 97  97  97]
  [ 86  86  86]
  [ 78  78  78]]

 ...

 [[172 172 172]
  [163 163 163]
  [172 172 172]
  ...
  [131 131 131]
  [119 119 119]
  [136 136 136]]

 [[178 178 178]
  [167 167 167]
  [176 176 176]
  ...
  [141 141 141]
  [136 136 136]
  [136 136 136]]

 [[184 184 184]
  [174 174 174]
  [178 178 178]
  ...
  [151 151 151]
  [146 146 146]
  [143 143 143]]]",1
38,"[[[ 94 109  94]
  [ 97 113  97]
  [111 119 111]
  ...
  [105 116 130]
  [107 119 127]
  [101 111 120]]

 [[ 16  20  25]
  [ 17  18  27]
  [ 18  18  27]
  ...
  [ 17  23  17]
  [ 16  25  26]
  [ 15  24  24]]

 [[ 29  29  29]
  [ 31  31  31]
  [ 30  30  30]
  ...
  [ 24  24  47]
  [ 24  25  46]
  [ 23  23  42]]

 ...

 [[ 91  91  91]
  [105 105 105]
  [121 121 121]
  ...
  [ 93  93  93]
  [ 28  28  28]
  [ 24  24  24]]

 [[ 94  94  94]
  [108 108 108]
  [127 127 127]
  ...
  [ 99  99  99]
  [ 44  44  44]
  [ 22  22  22]]

 [[ 99  99  99]
  [114 114 114]
  [134 134 134]
  ...
  [107 107 107]
  [ 62  62  68]
  [ 17  17  36]]]",1
39,"[[[  7  18   7]
  [  8  20   8]
  [  6  16   6]
  ...
  [  7  22   6]
  [  6  24   6]
  [  5  18   5]]

 [[  7  17   7]
  [  5  11   5]
  [  4  11   4]
  ...
  [  6   7  38]
  [  7   8  38]
  [  6   8  38]]

 [[  6   9  19]
  [ 46  50  58]
  [ 92  97 106]
  ...
  [  8  16   8]
  [  8  17  11]
  [  7  16   9]]

 ...

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  1   1   3]
  [  2   2   8]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  3   3  13]
  [  7   6  30]]]",1
40,"[[[ 56  56  56]
  [ 60  60  60]
  [ 65  65  65]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[ 33  33  33]
  [ 37  37  37]
  [ 40  40  40]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[ 44  44  44]
  [ 45  45  45]
  [ 49  49  49]
  ...
  [ 17  17  17]
  [ 10  10  10]
  [  3   3   3]]

 ...

 [[ 55  55  55]
  [107 107 107]
  [155 155 155]
  ...
  [152 152 152]
  [126 126 126]
  [ 86  86  86]]

 [[ 55  55  55]
  [115 115 115]
  [163 163 163]
  ...
  [155 155 155]
  [126 126 126]
  [ 82  82  82]]

 [[ 58  58  58]
  [132 132 132]
  [170 170 170]
  ...
  [158 158 158]
  [125 125 125]
  [ 76  76  76]]]",1
41,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 ...

 [[139 139 139]
  [143 143 143]
  [145 145 145]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[141 141 141]
  [143 143 143]
  [149 149 149]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[153 153 153]
  [153 153 153]
  [158 158 158]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",1
42,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",1
43,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",1
44,"[[[92 92 92]
  [75 75 75]
  [55 55 55]
  ...
  [78 78 78]
  [75 75 75]
  [75 75 75]]

 [[88 88 88]
  [78 78 78]
  [70 70 70]
  ...
  [82 82 82]
  [71 71 71]
  [67 67 67]]

 [[85 85 85]
  [83 83 83]
  [69 69 69]
  ...
  [84 84 84]
  [69 69 69]
  [63 63 63]]

 ...

 [[ 5  5  5]
  [23 23 23]
  [50 50 50]
  ...
  [43 43 43]
  [30 30 30]
  [ 1  1  1]]

 [[ 7  7  7]
  [26 26 26]
  [52 52 52]
  ...
  [42 42 42]
  [29 29 29]
  [ 8  8  8]]

 [[ 8  8  8]
  [30 30 30]
  [54 54 54]
  ...
  [35 35 35]
  [32 32 32]
  [19 19 19]]]",1
45,"[[[ 11  11  11]
  [ 11  11  11]
  [ 11  11  11]
  ...
  [ 12  12  12]
  [ 12  12  12]
  [ 12  12  12]]

 [[ 12  12  12]
  [ 12  12  12]
  [ 12  12  12]
  ...
  [ 13  13  13]
  [ 13  13  13]
  [ 12  12  12]]

 [[ 15  15  15]
  [ 21  21  21]
  [ 23  23  23]
  ...
  [ 13  13  13]
  [ 13  13  13]
  [ 12  12  12]]

 ...

 [[ 86  86  86]
  [ 66  66  66]
  [114 114 114]
  ...
  [ 97  97  97]
  [ 68  68  68]
  [ 59  59  59]]

 [[ 95  95  95]
  [ 73  73  73]
  [108 108 108]
  ...
  [ 90  90  90]
  [ 58  58  58]
  [ 33  33  33]]

 [[ 84  84  84]
  [ 77  77  77]
  [ 94  94  94]
  ...
  [ 84  84  84]
  [ 49  49  49]
  [ 13  13  13]]]",1
46,"[[[113 113 113]
  [124 124 124]
  [127 127 127]
  ...
  [ 44  44  44]
  [ 51  51  51]
  [ 29  29  29]]

 [[125 125 125]
  [142 142 142]
  [142 142 142]
  ...
  [109 109 109]
  [110 110 110]
  [ 51  51  51]]

 [[128 128 128]
  [137 137 137]
  [139 139 139]
  ...
  [138 138 138]
  [145 145 145]
  [111 111 111]]

 ...

 [[ 16  16  16]
  [ 11  11  11]
  [ 58  58  58]
  ...
  [ 15  15  15]
  [ 18  18  18]
  [ 16  16  16]]

 [[ 15  15  15]
  [ 10  10  10]
  [ 63  63  63]
  ...
  [ 14  14  14]
  [ 19  19  19]
  [ 15  15  15]]

 [[ 14  14  14]
  [ 11  11  11]
  [ 62  62  62]
  ...
  [ 13  13  13]
  [ 18  18  18]
  [ 15  15  15]]]",1
47,"[[[ 18  18  18]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [ 91  91  91]
  [ 77  77  77]
  [ 65  65  65]]

 [[ 14  14  14]
  [ 15  15  15]
  [ 16  16  16]
  ...
  [108 108 108]
  [ 90  90  90]
  [ 69  69  69]]

 [[ 12  12  12]
  [ 13  13  13]
  [ 10  10  10]
  ...
  [119 119 119]
  [105 105 105]
  [ 87  87  87]]

 ...

 [[ 30  30  30]
  [ 31  31  31]
  [ 30  30  30]
  ...
  [124 124 124]
  [112 112 112]
  [ 80  80  80]]

 [[ 25  25  25]
  [ 41  41  41]
  [ 41  41  41]
  ...
  [127 127 127]
  [116 116 116]
  [ 89  89  89]]

 [[ 28  28  28]
  [ 41  41  41]
  [ 43  43  43]
  ...
  [129 129 129]
  [120 120 120]
  [ 96  96  96]]]",1
48,"[[[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [103 103 103]
  [ 99  99  99]
  [ 77  77  77]]

 [[  4   4   4]
  [  7   7   7]
  [  9   9   9]
  ...
  [107 107 107]
  [107 107 107]
  [ 83  83  83]]

 ...

 [[167 167 167]
  [242 242 242]
  [240 240 240]
  ...
  [215 215 215]
  [211 211 211]
  [167 167 167]]

 [[148 148 148]
  [211 211 211]
  [210 210 210]
  ...
  [185 185 185]
  [181 181 181]
  [146 146 146]]

 [[  5   5   5]
  [  6   6   6]
  [  6   6   6]
  ...
  [  5   5   5]
  [  5   5   5]
  [  4   4   4]]]",1
49,"[[[ 59  59  59]
  [ 63  63  63]
  [ 54  54  54]
  ...
  [  1   1   1]
  [  2   2   2]
  [  2   2   2]]

 [[103 103 103]
  [136 136 136]
  [ 86  86  86]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[111 111 111]
  [149 149 149]
  [ 87  87  87]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 ...

 [[202 202 202]
  [210 210 210]
  [213 213 213]
  ...
  [195 195 195]
  [190 190 190]
  [179 179 179]]

 [[203 203 203]
  [210 210 210]
  [214 214 214]
  ...
  [197 197 197]
  [191 191 191]
  [181 181 181]]

 [[204 204 204]
  [211 211 211]
  [216 216 216]
  ...
  [198 198 198]
  [192 192 192]
  [182 182 182]]]",1
50,"[[[166 166 166]
  [ 97  97  97]
  [ 19  19  19]
  ...
  [  5   5   5]
  [  5   5   5]
  [ 34  34  34]]

 [[142 142 142]
  [ 38  38  38]
  [ 19  19  19]
  ...
  [  0   0   0]
  [  0   0   0]
  [  3   3   3]]

 [[ 79  79  79]
  [ 44  44  44]
  [ 28  28  28]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 ...

 [[ 73  73  73]
  [ 89  89  89]
  [ 99  99  99]
  ...
  [182 182 182]
  [156 156 156]
  [139 139 139]]

 [[ 72  72  72]
  [ 86  86  86]
  [ 96  96  96]
  ...
  [180 180 180]
  [156 156 156]
  [142 142 142]]

 [[ 69  69  69]
  [ 84  84  84]
  [ 93  93  93]
  ...
  [179 179 179]
  [156 156 156]
  [143 143 143]]]",1
51,"[[[ 33  33  33]
  [ 24  24  24]
  [ 14  14  14]
  ...
  [ 58  58  58]
  [ 48  48  48]
  [ 34  34  34]]

 [[ 61  61  61]
  [ 63  63  63]
  [ 75  75  75]
  ...
  [ 83  83  83]
  [ 81  81  81]
  [ 67  67  67]]

 [[ 67  67  67]
  [ 67  67  67]
  [106 106 106]
  ...
  [ 92  92  92]
  [ 73  73  73]
  [ 55  55  55]]

 ...

 [[ 74  74  74]
  [ 98  98  98]
  [123 123 123]
  ...
  [136 136 136]
  [116 116 116]
  [ 92  92  92]]

 [[ 77  77  77]
  [101 101 101]
  [124 124 124]
  ...
  [134 134 134]
  [116 116 116]
  [ 91  91  91]]

 [[ 80  80  80]
  [105 105 105]
  [125 125 125]
  ...
  [132 132 132]
  [116 116 116]
  [ 90  90  90]]]",1
52,"[[[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [15 15 15]
  [11 11 11]
  [ 0  0  0]]

 [[ 0  0  0]
  [26 26 26]
  [48 48 48]
  ...
  [40 40 40]
  [30 30 30]
  [ 0  0  0]]

 ...

 [[ 0  0  0]
  [ 0  0  0]
  [67 67 67]
  ...
  [11 11 11]
  [11 11 11]
  [11 11 11]]

 [[ 0  0  0]
  [ 0  0  0]
  [66 66 66]
  ...
  [10 10 10]
  [11 11 11]
  [11 11 11]]

 [[ 0  0  0]
  [ 0  0  0]
  [65 65 65]
  ...
  [10 10 10]
  [10 10 10]
  [10 10 10]]]",1
53,"[[[131 131 131]
  [125 125 125]
  [107 107 107]
  ...
  [126 126 126]
  [143 143 143]
  [143 143 143]]

 [[146 146 146]
  [143 143 143]
  [137 137 137]
  ...
  [124 124 124]
  [125 125 125]
  [126 126 126]]

 [[155 155 155]
  [150 150 150]
  [156 156 156]
  ...
  [136 136 136]
  [141 141 141]
  [141 141 141]]

 ...

 [[174 174 174]
  [188 188 188]
  [197 197 197]
  ...
  [185 185 185]
  [169 169 169]
  [149 149 149]]

 [[172 172 172]
  [188 188 188]
  [196 196 196]
  ...
  [185 185 185]
  [168 168 168]
  [147 147 147]]

 [[170 170 170]
  [186 186 186]
  [195 195 195]
  ...
  [184 184 184]
  [167 167 167]
  [145 145 145]]]",1
54,"[[[181 181 181]
  [184 184 184]
  [184 184 184]
  ...
  [177 177 177]
  [177 177 177]
  [185 185 185]]

 [[182 182 182]
  [192 192 192]
  [189 189 189]
  ...
  [178 178 178]
  [174 174 174]
  [184 184 184]]

 [[173 173 173]
  [176 176 176]
  [189 189 189]
  ...
  [177 177 177]
  [174 174 174]
  [180 180 180]]

 ...

 [[165 165 165]
  [172 172 172]
  [175 175 175]
  ...
  [222 222 222]
  [221 221 221]
  [220 220 220]]

 [[167 167 167]
  [174 174 174]
  [176 176 176]
  ...
  [223 223 223]
  [222 222 222]
  [220 220 220]]

 [[167 167 167]
  [175 175 175]
  [179 179 179]
  ...
  [225 225 225]
  [223 223 223]
  [221 221 221]]]",1
55,"[[[134 134 134]
  [141 141 141]
  [153 153 153]
  ...
  [189 189 189]
  [198 198 198]
  [197 197 197]]

 [[141 141 141]
  [148 148 148]
  [153 153 153]
  ...
  [193 193 193]
  [188 188 188]
  [182 182 182]]

 [[150 150 150]
  [137 137 137]
  [142 142 142]
  ...
  [173 173 173]
  [169 169 169]
  [165 165 165]]

 ...

 [[156 156 156]
  [161 161 161]
  [166 166 166]
  ...
  [211 211 211]
  [209 209 209]
  [207 207 207]]

 [[156 156 156]
  [161 161 161]
  [167 167 167]
  ...
  [212 212 212]
  [209 209 209]
  [205 205 205]]

 [[156 156 156]
  [161 161 161]
  [166 166 166]
  ...
  [212 212 212]
  [208 208 208]
  [210 210 210]]]",1
56,"[[[156 156 156]
  [111 111 111]
  [117 117 117]
  ...
  [118 118 118]
  [112 112 112]
  [113 113 113]]

 [[124 124 124]
  [ 95  95  95]
  [ 85  85  85]
  ...
  [ 75  75  75]
  [ 77  77  77]
  [ 76  76  76]]

 [[137 137 137]
  [106 106 106]
  [ 97  97  97]
  ...
  [ 99  99  99]
  [ 89  89  89]
  [ 88  88  88]]

 ...

 [[ 82  82  82]
  [ 84  84  84]
  [ 97  97  97]
  ...
  [125 125 125]
  [ 97  97  97]
  [ 83  83  83]]

 [[ 82  82  82]
  [ 85  85  85]
  [103 103 103]
  ...
  [121 121 121]
  [ 96  96  96]
  [ 78  78  78]]

 [[ 78  78  78]
  [ 85  85  85]
  [107 107 107]
  ...
  [114 114 114]
  [ 95  95  95]
  [ 74  74  74]]]",1
57,"[[[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  6   6   6]
  [  2   2   2]
  [  0   0   1]]

 [[  1   1   1]
  [  0   0   0]
  [  1   1   1]
  ...
  [ 14  14  14]
  [ 13  13  13]
  [  2   2   3]]

 [[  1   1   1]
  [  2   2   2]
  [  3   3   3]
  ...
  [ 20  20  20]
  [  9   9   9]
  [  5   5   6]]

 ...

 [[ 42  42  42]
  [ 85  85  85]
  [130 130 130]
  ...
  [191 191 191]
  [180 180 180]
  [140 139 141]]

 [[ 38  38  38]
  [ 82  82  82]
  [129 129 129]
  ...
  [194 194 194]
  [186 186 186]
  [143 143 144]]

 [[ 35  36  37]
  [ 77  78  79]
  [129 130 130]
  ...
  [197 198 199]
  [190 192 192]
  [149 150 151]]]",1
58,"[[[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [ 10  10  10]
  [ 11  11  11]
  [ 29  19   9]]

 [[  1   1   1]
  [  0   0   0]
  [  0   0   0]
  ...
  [ 16  16  16]
  [ 18  18  18]
  [ 39  29  20]]

 [[  4   4   4]
  [  4   4   4]
  [  4   4   4]
  ...
  [ 31  31  31]
  [ 54  54  54]
  [ 56  47  38]]

 ...

 [[107 109 109]
  [124 124 124]
  [131 131 131]
  ...
  [ 81  81  81]
  [ 70  70  70]
  [ 61  51  42]]

 [[105 108 107]
  [120 120 120]
  [127 127 127]
  ...
  [ 79  79  79]
  [ 70  70  70]
  [ 61  51  42]]

 [[106 109 108]
  [118 118 118]
  [126 126 126]
  ...
  [ 79  79  79]
  [ 68  68  68]
  [ 60  51  42]]]",1
59,"[[[ 35  35  35]
  [ 35  35  35]
  [ 39  39  39]
  ...
  [ 35  35  35]
  [ 43  43  43]
  [ 39  40  40]]

 [[ 52  54  54]
  [ 58  58  58]
  [ 59  59  59]
  ...
  [ 59  59  59]
  [ 47  47  47]
  [ 51  52  52]]

 [[ 38  40  40]
  [ 41  41  41]
  [ 43  43  43]
  ...
  [ 52  52  52]
  [ 51  51  51]
  [ 58  59  60]]

 ...

 [[141 143 143]
  [139 139 139]
  [163 163 163]
  ...
  [105 105 105]
  [ 98  98  98]
  [ 81  81  82]]

 [[136 138 138]
  [147 147 147]
  [166 166 166]
  ...
  [112 112 112]
  [ 99  99  99]
  [ 88  89  89]]

 [[137 140 141]
  [152 152 153]
  [163 164 164]
  ...
  [108 109 109]
  [102 102 103]
  [ 83  84  86]]]",1
60,"[[[ 24  24  24]
  [ 22  22  23]
  [ 23  23  23]
  ...
  [ 33  33  33]
  [ 30  30  31]
  [ 27  27  30]]

 [[ 20  20  20]
  [ 27  28  27]
  [ 24  25  24]
  ...
  [ 37  37  37]
  [ 35  35  35]
  [ 33  33  34]]

 [[ 33  33  33]
  [ 23  23  23]
  [ 30  30  30]
  ...
  [ 57  57  57]
  [ 50  50  50]
  [ 44  44  45]]

 ...

 [[ 45  45  45]
  [ 93  93  93]
  [113 113 113]
  ...
  [ 36  36  36]
  [ 57  57  57]
  [ 89  89  90]]

 [[ 74  74  74]
  [108 108 108]
  [115 115 115]
  ...
  [ 25  25  25]
  [ 55  55  55]
  [ 85  85  86]]

 [[ 97  97  97]
  [111 111 111]
  [120 120 120]
  ...
  [ 18  18  18]
  [ 52  52  52]
  [ 74  74  74]]]",1
61,"[[[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 1  1  1]
  [ 2  1  1]
  [ 1  1  1]
  ...
  [25 25 25]
  [27 26 26]
  [16 16 16]]

 [[24 23 23]
  [31 30 31]
  [33 32 33]
  ...
  [55 53 53]
  [64 63 63]
  [39 39 39]]

 ...

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [43 40 42]
  [65 63 63]
  [37 36 38]]

 [[37 36 36]
  [51 50 53]
  [37 37 37]
  ...
  [33 30 29]
  [58 57 59]
  [30 29 29]]

 [[ 2  1  1]
  [ 8  8  8]
  [ 2  2  2]
  ...
  [ 2  1  1]
  [ 2  1  2]
  [ 2  2  2]]]",1
62,"[[[173 173 173]
  [139 139 139]
  [143 143 143]
  ...
  [141 141 141]
  [139 139 139]
  [133 133 133]]

 [[124 124 124]
  [ 89  89  89]
  [ 87  87  87]
  ...
  [ 77  77  77]
  [ 77  77  77]
  [ 79  79  79]]

 [[135 135 135]
  [107 107 107]
  [ 94  94  94]
  ...
  [ 88  88  88]
  [ 82  82  82]
  [ 95  95  95]]

 ...

 [[ 84  84  84]
  [ 84  84  84]
  [ 98  98  98]
  ...
  [111 111 111]
  [ 91  91  91]
  [ 66  66  66]]

 [[ 83  83  83]
  [ 86  86  86]
  [104 104 104]
  ...
  [105 105 105]
  [ 89  89  89]
  [ 64  64  64]]

 [[ 80  80  80]
  [ 86  86  86]
  [108 108 108]
  ...
  [101 101 101]
  [ 85  85  85]
  [ 63  63  63]]]",1
63,"[[[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]]

 [[ 3  3  3]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]]

 [[ 3  3  3]
  [ 2  2  2]
  [ 4  4  4]
  ...
  [35 35 24]
  [27 28 19]
  [27 27 19]]

 ...

 [[20 20 15]
  [10 10  7]
  [ 6  7  5]
  ...
  [27 27 18]
  [67 67 45]
  [51 51 34]]

 [[34 33 23]
  [64 63 42]
  [23 23 16]
  ...
  [15 15 10]
  [30 30 21]
  [16 16 11]]

 [[ 2  2  2]
  [ 4  4  4]
  [ 4  4  4]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 1  1  1]]]",1
64,"[[[ 49  80  95]
  [ 50  80  95]
  [ 51  80  95]
  ...
  [ 86 121 134]
  [ 84 118 131]
  [ 79 113 126]]

 [[ 49  79  94]
  [ 51  80  95]
  [ 53  81  95]
  ...
  [112 141 152]
  [121 148 158]
  [132 156 165]]

 [[ 53  81  95]
  [ 55  82  95]
  [ 57  83  95]
  ...
  [160 181 185]
  [152 173 178]
  [141 163 169]]

 ...

 [[180 186 191]
  [183 189 194]
  [186 192 198]
  ...
  [212 223 222]
  [212 222 220]
  [211 221 219]]

 [[179 185 190]
  [181 188 193]
  [185 191 196]
  ...
  [213 223 222]
  [212 223 221]
  [211 222 220]]

 [[176 184 190]
  [179 187 193]
  [181 190 194]
  ...
  [212 223 222]
  [212 223 221]
  [211 222 220]]]",1
65,"[[[ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]
  ...
  [  8   8   8]
  [ 39  39  39]
  [ 48  48  48]]

 [[ 10  10  10]
  [ 10  10  10]
  [ 11  11  11]
  ...
  [ 17  17  17]
  [ 16  16  16]
  [ 11  11  11]]

 [[ 10  10  10]
  [ 10  10  10]
  [ 11  11  11]
  ...
  [ 44  44  44]
  [ 40  40  40]
  [ 24  24  24]]

 ...

 [[173 173 173]
  [195 195 195]
  [208 208 208]
  ...
  [195 195 195]
  [187 187 187]
  [167 167 167]]

 [[175 175 175]
  [197 197 197]
  [209 209 209]
  ...
  [196 196 196]
  [186 186 186]
  [172 172 172]]

 [[176 176 176]
  [200 200 200]
  [213 213 213]
  ...
  [194 194 194]
  [182 182 182]
  [175 175 175]]]",1
66,"[[[135 116 112]
  [ 92  59  53]
  [ 94  63  56]
  ...
  [ 91  59  52]
  [ 91  58  52]
  [ 91  58  52]]

 [[ 80  79  80]
  [  7   6   7]
  [ 35  36  36]
  ...
  [  2   1   2]
  [  2   1   2]
  [  2   1   2]]

 [[ 79  79  79]
  [  3   3   3]
  [ 13  13  13]
  ...
  [  2   2   2]
  [  1   1   1]
  [  1   1   1]]

 ...

 [[ 79  79  79]
  [  5   5   5]
  [ 50  50  50]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[ 79  79  79]
  [  5   5   5]
  [ 56  56  56]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[ 79  79  79]
  [  9   9   9]
  [ 87  87  87]
  ...
  [  2   2   2]
  [  1   1   1]
  [  1   1   1]]]",1
67,"[[[121 121 121]
  [186 186 186]
  [184 184 184]
  ...
  [189 189 189]
  [131 131 131]
  [ 64  64  64]]

 [[105 105 105]
  [180 180 180]
  [177 177 177]
  ...
  [182 182 182]
  [119 119 119]
  [ 40  40  40]]

 [[105 105 105]
  [180 180 180]
  [176 176 176]
  ...
  [ 18  18  18]
  [ 58  58  58]
  [ 40  40  40]]

 ...

 [[ 47  47  47]
  [ 60  60  60]
  [144 144 144]
  ...
  [119 119 119]
  [104 104 104]
  [ 40  40  40]]

 [[ 46  46  46]
  [ 50  50  50]
  [133 133 133]
  ...
  [116 116 116]
  [ 96  96  96]
  [ 40  40  40]]

 [[ 45  45  45]
  [ 45  45  45]
  [125 125 125]
  ...
  [111 111 111]
  [ 88  88  88]
  [ 40  40  40]]]",1
